Date,ALI_F,XLB,PICK,DBB,AA,CENX,KALU,RIO,NHYDY,ACH,CSTM,S32.AX,HINDALCO.NS,1211.HK,601600.SS,1378.HK
2019-01-30,2332.5,27.07999992370605,29.700000762939453,16.299999237060547,29.59000015258789,8.949999809265137,99.4800033569336,55.15999984741211,4.579999923706055,7.659999847412109,8.140000343322754,3.440000057220459,2.873498955032913,1.918199324239116,0.5288175890299686,0.6219809171544141
2019-01-31,2332.5,26.674999237060547,29.979999542236328,16.3700008392334,29.68000030517578,9.199999809265137,100.37000274658205,56.27000045776367,4.670000076293945,7.570000171661377,8.239999771118164,3.5299999713897705,2.9316646786831058,1.9572591536368305,0.525649621853322,0.6375436824091556
2019-02-01,2332.5,26.7549991607666,29.850000381469727,16.309999465942383,28.600000381469727,9.0,100.51000213623048,55.970001220703125,4.659999847412109,7.539999961853027,8.649999618530273,3.5,2.969101165132894,1.986124737943454,0.540314618007517,0.6500044607955628
2019-02-11,2332.5,26.38999938964844,29.09000015258789,16.040000915527344,27.96999931335449,8.449999809265137,100.19000244140624,55.77999877929688,3.940000057220459,7.46999979019165,8.829999923706055,3.700000047683716,2.8032325041581005,2.017859060364754,0.54568640494432,0.6537863632692581
2019-02-12,2332.5,26.979999542236328,29.450000762939453,15.899999618530272,28.399999618530277,8.470000267028809,101.9800033569336,55.91999816894531,3.940000057220459,7.670000076293945,8.9399995803833,3.690000057220459,2.784641257274461,2.0835723818603413,0.5448066778266156,0.6550190528871737
2019-02-14,2332.5,26.875,29.600000381469727,15.850000381469728,28.200000762939453,8.470000267028809,101.41000366210938,56.27999877929688,3.940000057220459,7.550000190734863,8.649999618530273,3.799999952316284,2.705845444278528,2.214663113614542,0.5695771764910544,0.6522957797431681
2019-02-15,2332.5,27.239999771118164,29.920000076293945,16.139999389648438,28.270000457763672,8.569999694824219,104.04000091552734,57.150001525878906,4.010000228881836,7.699999809265137,9.06999969482422,3.809999942779541,2.6277989084626325,2.138794369005772,0.5597235144542668,0.6371780835619301
2019-02-19,2225.0,27.40999984741211,30.270000457763672,16.219999313354492,28.209999084472656,8.75,107.06999969482422,57.83000183105469,4.010000228881836,7.940000057220459,9.09000015258789,3.890000104904175,2.6018132634848223,2.0834926203384283,0.5705248493149584,0.6384280282096744
2019-02-20,2225.0,27.8799991607666,30.88999938964844,16.3799991607666,29.239999771118164,9.18000030517578,109.66999816894533,58.43000030517578,4.03000020980835,6.550000190734863,9.449999809265137,3.910000085830689,2.6955307837018654,2.1317705848066364,0.5830386191740797,0.6433530894181274
2019-02-21,2225.0,27.770000457763672,30.51000022888184,16.40999984741211,29.57999992370605,9.289999961853027,109.86000061035156,58.02000045776367,4.03000020980835,6.619999885559082,9.43000030517578,3.869999885559082,2.726507511582662,2.1341929249916523,0.5758671148262698,0.6421690901817867
2019-02-22,2225.0,27.88999938964844,31.01000022888184,16.56999969482422,30.170000076293945,9.260000228881836,108.20999908447266,58.83000183105469,4.050000190734863,6.380000114440918,9.31999969482422,3.829999923706055,2.759710664968983,2.1345193416132484,0.5789466008524322,0.6422673074809147
2019-02-25,2225.0,28.06999969482422,31.15999984741211,16.59000015258789,30.780000686645508,9.119999885559082,111.98999786376952,58.70000076293945,4.139999866485596,6.420000076293945,9.520000457763672,3.930000066757202,2.7663978389235435,2.280981199946529,0.6152058716629586,0.6396941801256577
2019-02-26,2225.0,27.90999984741211,31.290000915527344,16.68000030517578,30.850000381469727,9.350000381469728,112.37000274658205,58.79999923706055,4.159999847412109,6.099999904632568,9.739999771118164,3.890000104904175,2.7641019851237,2.223354942134623,0.6279528646696835,0.6791106678411861
2019-02-27,2225.0,27.864999771118164,31.13999938964844,16.780000686645508,30.979999542236328,8.989999771118164,112.36000061035156,58.52000045776367,4.179999828338623,6.210000038146973,9.670000076293944,3.950000047683716,2.7621932647956906,2.1234667265933003,0.6284332370695328,0.6905514155510465
2019-02-28,2225.0,27.524999618530277,30.61000061035156,16.690000534057617,29.5,8.630000114440918,109.4800033569336,58.20000076293945,4.099999904632568,6.239999771118164,9.460000038146973,3.910000085830689,2.749683850075918,2.1319336373206474,0.637133220434378,0.6688835513442739
2019-03-01,2225.0,27.489999771118164,30.540000915527344,16.690000534057617,29.65999984741211,8.930000305175781,108.87999725341795,58.36000061035156,4.050000190734863,6.059999942779541,9.489999771118164,3.910000085830689,2.7698541100269933,2.1380858988456697,0.6349917976597433,0.6560760427004861
2019-03-05,2225.0,27.48500061035156,30.61000061035156,16.600000381469727,29.200000762939453,8.739999771118164,108.79000091552734,58.91999816894531,4.0,5.25,9.25,3.900000095367432,2.803243945311554,2.1062375478480337,0.6546083547293718,0.6688153709503588
